"2.794663612443644585e+00 4.168917625586799680e+00 3.221977162899692715e+00 1.396066023594041194e+00 3.339481120249619295e+00 3.744910389359294545e+00 -3.000865762991465235e+00 1.971030345436248998e+00 2.609731892467612724e+00 6.933345852232901230e+00 -6.701399385560520283e-01 1.130596809783819268e+00 1.647130732955619514e+00"
"2.844387017216412961e+00 4.212614187863898962e+00 2.972083252521488195e+00 1.115016028873976772e+00 3.276427741262647242e+00 4.036906460671224828e+00 -2.874031716360949229e+00 1.677643633945746782e+00 2.894037617948015395e+00 7.220646951229550581e+00 -1.028519703459878976e+00 1.385244653926630543e+00 1.401160164030156752e+00"
"2.893804795056673207e+00 4.158209469792056190e+00 3.139947281165500481e+00 1.261350459419795733e+00 3.373980036052294462e+00 4.225463477569225468e+00 -2.607338464333905925e+00 1.566242537892146069e+00 2.939555155701955247e+00 6.942565157293892675e+00 -1.345836969914383729e+00 1.454496094951047480e+00 1.402032581721841531e+00"
"2.907677172978174074e+00 4.251367922898038998e+00 2.904943724464474464e+00 1.096677118831904219e+00 3.302633034660946709e+00 4.359502334692313852e+00 -2.568985701654374676e+00 1.764364327964771606e+00 2.852379421505188972e+00 7.192260812877060872e+00 -1.051494337723360539e+00 1.403425627187910640e+00 1.442194537485086414e+00"
"2.818468327511466143e+00 4.226483010376385074e+00 3.033329077473522428e+00 1.294997503020438812e+00 3.251814315033293656e+00 3.764107960086890081e+00 -3.162350895630665626e+00 1.502926054421949376e+00 2.712095498260960191e+00 6.692692578023519800e+00 -9.260278846661340602e-01 1.124120033943655672e+00 1.438115587537905915e+00"
"2.864309760076916067e+00 4.225831201883524457e+00 3.043221549358320566e+00 1.169852235472824686e+00 3.331935311097289798e+00 4.009938839486203221e+00 -2.859377718896481291e+00 1.836094478993875123e+00 3.008836426740419512e+00 6.826074057224420066e+00 -1.202794959889118331e+00 1.311148766935186671e+00 1.262354838370721044e+00"
"2.929431566581412572e+00 4.172603254417233565e+00 2.971515960493182895e+00 1.212564431684573396e+00 3.310088720039996879e+00 3.822833284110019658e+00 -3.011933090679289826e+00 1.510353832818176034e+00 2.601954647995434744e+00 6.765532829890159583e+00 -1.023278850181918997e+00 1.192328878999704633e+00 1.420128986406369087e+00"
"2.813352344681514072e+00 4.249897197560737361e+00 2.982235955929909643e+00 1.260220072000337144e+00 3.340589892282113560e+00 3.665269908451258996e+00 -3.194358495938661502e+00 1.529686685387778411e+00 3.131282891842688265e+00 7.235687750665068307e+00 -9.934566719831162684e-01 1.438436620856121229e+00 1.406281619930516369e+00"
"2.951712207111699016e+00 4.154897894878815556e+00 3.015884104363731666e+00 1.245712624753064102e+00 3.340098474762562386e+00 3.812552687938492557e+00 -3.104749633860186098e+00 1.862096484036007915e+00 2.673458771169961334e+00 7.052497450970343529e+00 -8.391515901515920195e-01 1.217383516265305055e+00 1.481705688020557465e+00"
"2.915739035795411382e+00 4.205496015731868376e+00 2.983726412849295517e+00 1.188692768350966267e+00 3.285152610139570495e+00 4.334970539322497984e+00 -2.603328296116336649e+00 1.725072768740530504e+00 2.798168521492303995e+00 7.206297360291360476e+00 -1.083446645175873968e+00 1.431627040954661201e+00 1.628194861188510423e+00"
"2.959541451220627728e+00 4.228339746605014327e+00 2.987032036273572277e+00 1.173089564804605356e+00 3.337767223692415630e+00 3.851581584150408855e+00 -2.992171485246067242e+00 1.971974259356053416e+00 2.964239727896430310e+00 6.881990973440012205e+00 -1.184032474677338520e+00 1.327532339367942793e+00 1.093056983039915497e+00"
"2.859422031330491443e+00 4.157765342859317315e+00 3.159199677542869455e+00 1.287953007970403574e+00 3.354703323104228030e+00 3.994587788005455220e+00 -2.714687439646707112e+00 1.737006391850467457e+00 2.825363481714092018e+00 6.697088737398877001e+00 -1.349577351767579314e+00 1.385222384226424408e+00 1.497773156833989372e+00"
"2.875321793795130088e+00 4.200735632092786886e+00 3.004083894561343726e+00 1.215214674222986568e+00 3.313726614924878078e+00 3.961718678853170417e+00 -2.900430796161002522e+00 1.546177641128457569e+00 2.885286750423601276e+00 6.779782994812284969e+00 -9.204151106545523930e-01 1.161594718325026809e+00 1.470763073948359034e+00"
"2.802444278535840994e+00 4.182812894693322292e+00 3.091555696760463601e+00 1.188832423523663584e+00 3.350301589924542967e+00 4.049589833685349305e+00 -2.670220837116238144e+00 1.736756436682074467e+00 3.005485732985903269e+00 6.918935581018372361e+00 -1.204190695691771840e+00 1.431031688234900567e+00 1.559806861026224567e+00"
"2.887020097592131407e+00 4.174453447363807967e+00 3.119146231077365439e+00 1.472552147662939070e+00 3.350772370802720168e+00 3.877398168256076971e+00 -2.787321738601209464e+00 1.682759373030995098e+00 2.878510756190788555e+00 7.354622800132050386e+00 -5.395585796975612691e-01 1.225784254795795114e+00 1.274393196399105754e+00"
"2.860108544839298883e+00 4.254575857065694855e+00 2.930226305009887788e+00 1.072831753961399848e+00 3.285289712773199255e+00 3.762153736504662671e+00 -3.035400806690711217e+00 1.906535903614839933e+00 2.975418287176296861e+00 7.222889155166885899e+00 -9.800472896750120899e-01 1.402809667508537084e+00 1.461827168327531012e+00"
"2.849490492174724388e+00 4.157885700056055178e+00 3.073068046706996181e+00 1.120220952491747912e+00 3.275831576215864516e+00 4.327228299663829603e+00 -2.627196351263736851e+00 1.734080083338625178e+00 2.900856295889749692e+00 7.125624195158872354e+00 -1.075364562395747292e+00 1.405503716845667217e+00 1.506308027531931826e+00"
"2.954732253525200303e+00 4.229356437853579287e+00 3.074737192090871929e+00 1.476924899641021360e+00 3.342837392206516878e+00 4.063520717734838250e+00 -2.809378273330984221e+00 1.929615595446425136e+00 3.088573380055994910e+00 7.274633511069315439e+00 -1.000092307861739638e+00 1.430118302554082454e+00 1.247325093890717662e+00"
"2.842953029455905778e+00 4.180216288656851020e+00 3.082239755152742067e+00 1.194293407673624463e+00 3.359583685729354841e+00 3.740455953648714083e+00 -2.864490012589279821e+00 1.823356367979246828e+00 3.053610310650110016e+00 7.292453425967214464e+00 -9.502382094099615095e-01 1.419872023120714033e+00 1.448943217185747701e+00"
"2.844210029102262283e+00 4.282286649105970788e+00 3.018012774156759281e+00 1.285818706888215646e+00 3.313192862049681775e+00 4.045680651362772551e+00 -2.678638663519521401e+00 1.509623961510044632e+00 3.056777534039394784e+00 6.951233173086877493e+00 -9.584781424391166649e-01 1.275528666584037962e+00 1.124672273659819366e+00"
"2.901545110297986341e+00 4.175035337239108912e+00 3.143075341894500774e+00 1.225218864516491424e+00 3.328506259370616061e+00 3.681671466266676074e+00 -3.209116948807691383e+00 1.881773444970569642e+00 2.745683591506689059e+00 7.469171936906296771e+00 -7.802105428627381656e-01 1.342446100615942939e+00 1.607023119614939821e+00"
"2.923476797542657657e+00 4.176520587105494897e+00 3.147041258496474647e+00 1.327288492115607177e+00 3.420665873330939633e+00 3.872330705919600380e+00 -2.760165727815929948e+00 1.545287694274313228e+00 2.903346185718616468e+00 7.082315547705724690e+00 -1.093039119375112334e+00 1.374024342286244371e+00 1.536061659476316787e+00"
"2.851678366486166016e+00 4.164647892846673471e+00 3.008021680358335281e+00 1.098866073963855161e+00 3.311765708006262798e+00 4.144520815240203326e+00 -2.754571825074416225e+00 1.920545483651911800e+00 2.756364990865986186e+00 7.348299853521576885e+00 -6.364887007483274184e-01 1.248687786708160496e+00 1.419697117022775235e+00"
"2.859079159576883633e+00 4.217316520437429439e+00 3.047008442020020968e+00 1.247343606481303047e+00 3.395167429288372229e+00 3.692231682089234912e+00 -3.201604138441485947e+00 1.793271534895060304e+00 2.980913341130977390e+00 7.029827786467746975e+00 -9.114495023661809414e-01 1.289414346555086910e+00 1.501458280905412446e+00"
"2.851116958230314413e+00 4.221887189307839350e+00 3.170181964470072611e+00 1.315761174413808021e+00 3.317570786870718269e+00 3.991133191067612440e+00 -2.750720800748077011e+00 1.715439585655089916e+00 3.028571679216090384e+00 6.575325546903455276e+00 -1.281564547384053343e+00 1.295025474260920406e+00 1.309892466306831871e+00"
"2.737094702030014481e+00 4.143859663612206923e+00 3.054659470827330914e+00 1.030766144850113086e+00 3.297909243028419368e+00 3.743842486970593519e+00 -3.046040403355529946e+00 1.878160995975187708e+00 2.664586717023700313e+00 6.511897368273340980e+00 -1.201371583722531833e+00 1.204274375544348574e+00 1.452076000073501572e+00"
"2.889526522170662304e+00 4.223793437422227903e+00 2.900059420130188137e+00 1.092314375276180582e+00 3.337056166784309053e+00 4.020850862883337484e+00 -2.737246049103819523e+00 1.730406979688159597e+00 2.958707294958293765e+00 7.217166769526380143e+00 -8.849350179491042301e-01 1.371757610427304375e+00 1.498374614258427551e+00"
"2.772714337532726780e+00 4.243468842831368271e+00 2.959878277045625339e+00 1.284329849824913827e+00 3.357532688305158608e+00 3.953855142214100393e+00 -2.765689986274660228e+00 1.886241679569993890e+00 2.941184198108047099e+00 6.825503991452803731e+00 -9.143389088777565954e-01 1.230171960753089433e+00 1.667362317349376122e+00"
"2.889566821917548101e+00 4.188589552583189324e+00 3.200287330889366899e+00 1.446047440130701967e+00 3.255137034311147204e+00 3.905357141378754449e+00 -2.989194935534189135e+00 1.533741751219231730e+00 2.761602451343011300e+00 7.180423809978395688e+00 -6.396053929315569375e-01 1.189619757801529953e+00 1.523272811248023162e+00"
"2.922622621551246525e+00 4.146592772325216281e+00 3.076133914058273966e+00 1.270560722744510596e+00 3.269483764422668859e+00 3.769767650861611585e+00 -3.151809207807026780e+00 1.624011924379878735e+00 2.937697502145865336e+00 7.149689574880626175e+00 -1.133263338120432229e+00 1.446521863415837883e+00 1.469170790517393854e+00"
"2.832859563054735297e+00 4.204951186400572638e+00 2.966921202270737634e+00 1.123872109257345819e+00 3.355849677894887861e+00 3.838282014471662507e+00 -2.897798981283533415e+00 1.814196394375390486e+00 2.693879086583005567e+00 6.797167437593470751e+00 -1.186467311705094563e+00 1.290820989854791545e+00 1.363603379636649127e+00"
"2.976318110410198781e+00 4.199561082584107652e+00 2.950005259363269960e+00 1.200812643881928654e+00 3.251119162715338629e+00 3.835777073273149540e+00 -3.103342193030833140e+00 1.893160515642007935e+00 2.902145097045802480e+00 7.335738196909170838e+00 -9.172973825328027964e-01 1.375099935491959524e+00 1.507104233046866915e+00"
"2.753800564396403416e+00 4.190560041553857751e+00 3.147268705907142472e+00 1.126356032242497474e+00 3.338298357993476628e+00 4.069111849078334231e+00 -2.767003471335429676e+00 1.847169943582745777e+00 2.835560124432435991e+00 6.812743977653179073e+00 -9.415534273682877320e-01 1.188270052157395895e+00 1.471829889510493761e+00"
"2.879664205714704384e+00 4.125072824005948213e+00 3.139057256542654439e+00 1.227057708925024970e+00 3.329524709893681766e+00 3.677856877315487161e+00 -3.062508621061270642e+00 1.926932237802216896e+00 2.934985067626583177e+00 7.231824332607934558e+00 -6.676642103363279457e-01 1.232509858145465875e+00 1.301091238668353300e+00"
"2.869798517117548631e+00 4.248916885540605648e+00 2.868046593601360161e+00 1.063655637842431112e+00 3.405871118481072823e+00 3.529621703299242075e+00 -3.107463798524415122e+00 1.992292421505112765e+00 3.036978499837574397e+00 6.770547129983582657e+00 -1.371656706490346433e+00 1.460666550671565256e+00 1.342878061433663284e+00"
"2.887525085665802571e+00 4.131720316443836083e+00 3.002023879104267046e+00 1.033739079949527850e+00 3.311787502307259601e+00 3.853903837359406115e+00 -2.970918387413311823e+00 1.995189805205707101e+00 2.747093200748179420e+00 7.030342243311898720e+00 -9.472277631435204182e-01 1.287811082276989705e+00 1.536096490586841501e+00"
"2.933482268798821124e+00 4.255787722857145461e+00 2.843964689108212429e+00 1.239663475789528402e+00 3.288533837673301097e+00 3.793643158205413979e+00 -2.979583367068742383e+00 1.955945698008797917e+00 2.940147049563958337e+00 6.567800690987956713e+00 -1.291514152488402178e+00 1.295989920889558000e+00 1.450403690393316625e+00"
"2.847205363956347934e+00 4.289837570728134430e+00 2.842114609505926648e+00 1.126857509462862561e+00 3.340054244411591267e+00 4.330175243652138128e+00 -2.544128159146211043e+00 1.875208874017432636e+00 3.018390669140128768e+00 7.240923558587778253e+00 -9.798568303639406674e-01 1.431721178936222083e+00 1.555964127721809476e+00"
"2.792764610586258467e+00 4.195039854216751074e+00 3.040121013303806130e+00 1.168225691978133751e+00 3.383483954525706050e+00 3.816462023621524313e+00 -2.900393263467817118e+00 1.930722073529933303e+00 2.859260055625269192e+00 6.905841054252618072e+00 -8.933876769553193986e-01 1.207072536820991360e+00 1.390777308378741361e+00"
"2.858968687330556868e+00 4.204036377714598594e+00 3.069906949082142233e+00 1.187906778601552693e+00 3.339504267916777902e+00 4.108946253181620101e+00 -2.740047832308635467e+00 1.704177133875148131e+00 2.978138724397283887e+00 7.016340342999502155e+00 -1.010922877358501282e+00 1.307012740532536688e+00 1.335276359505450428e+00"
"2.860658573685443962e+00 4.196737448095648304e+00 3.157974164110064486e+00 1.377207994549783932e+00 3.389399180109983867e+00 4.003698631536301455e+00 -2.664590659210329449e+00 1.905892545753637091e+00 2.953088636425314828e+00 7.460939547582801090e+00 -7.107412379928073065e-01 1.342655390677584881e+00 1.446246064243139395e+00"
"2.814441178124059917e+00 4.141135275683261341e+00 3.041395726516637144e+00 1.130988308958566169e+00 3.284571753190118404e+00 4.186193583646209859e+00 -2.697744531090591202e+00 1.762160742227103505e+00 2.762720284625232559e+00 6.545630822898542256e+00 -1.232072157281155489e+00 1.243618195087243805e+00 1.519780375671172523e+00"
"2.955308974380053577e+00 4.169170240156489626e+00 3.203027187789998731e+00 1.413543710455292368e+00 3.292410133469136913e+00 3.625792423286430921e+00 -3.363736441306606206e+00 1.541312009992506171e+00 2.798590684789608041e+00 6.716076118285164043e+00 -1.285529571738493360e+00 1.308300260725839603e+00 1.473870098035918952e+00"
"3.011539641477531948e+00 4.167448925738817422e+00 3.130805503283510483e+00 1.343079458650607849e+00 3.361174595142298660e+00 4.202291590516593622e+00 -2.796000981103357930e+00 1.915816998373688795e+00 2.972773429962575431e+00 7.172518793841249796e+00 -1.119874041406618836e+00 1.406381277866540769e+00 1.322691173262050768e+00"
"2.908751986073752072e+00 4.219373332763431961e+00 3.058887482342907305e+00 1.342177452952277417e+00 3.317176421065826553e+00 4.183987273733460910e+00 -2.585498036782654108e+00 1.518132644363616723e+00 2.982407337337881437e+00 7.020709535702859938e+00 -1.083959816032066037e+00 1.399915890316275613e+00 1.751320814158781047e+00"
"2.913853465796261588e+00 4.180169439718150137e+00 3.134580434140142646e+00 1.383147773712606332e+00 3.399481359257134461e+00 4.282256961890669622e+00 -2.664807519606489539e+00 1.727542751893321959e+00 2.789142108680980670e+00 6.818336636542868590e+00 -1.065340986592863359e+00 1.247765048383113751e+00 1.419804135688669922e+00"
"2.963306136984025674e+00 4.241118103890730850e+00 2.798105497968855992e+00 1.093815164087938330e+00 3.401283610296043758e+00 4.364353039736043272e+00 -2.543121865810749505e+00 1.781941152302860543e+00 2.930229806716006191e+00 7.154945874601273736e+00 -1.156354150293075644e+00 1.479191502736429076e+00 1.509575916567087228e+00"
"2.879395496206947236e+00 4.236093049074210803e+00 2.879325884938319202e+00 1.036363373060391613e+00 3.316029157073396849e+00 4.002484126847107859e+00 -2.775767684309771610e+00 1.981157638996584147e+00 3.074023694388072325e+00 7.491447750702606712e+00 -7.743776068545493718e-01 1.383239758171453282e+00 1.420416995846769392e+00"
"2.887116591957349154e+00 4.203008766871854540e+00 3.170423255040634380e+00 1.335867987922688016e+00 3.353095898478794190e+00 3.786284251734806539e+00 -3.115259526523876943e+00 1.580967116197589339e+00 2.826785716204463839e+00 7.006465523790739169e+00 -1.172808692248710427e+00 1.374343714892198864e+00 1.614903052670617178e+00"
"2.898282697045714951e+00 4.179642221272414027e+00 3.020614062308565995e+00 1.275750225018524420e+00 3.359946860335236263e+00 4.063922407177618545e+00 -2.706227533737405988e+00 1.929563775140890725e+00 3.041696016084567411e+00 7.072884081510295573e+00 -1.194439886393851680e+00 1.446658720786282437e+00 1.409530525220478170e+00"
"2.858615126981565613e+00 4.273168681846338579e+00 2.897083753529400063e+00 1.109307687468999770e+00 3.328571853258085245e+00 3.910332109852794780e+00 -2.997611404069187468e+00 1.794981210506234381e+00 2.896823882575823461e+00 7.343134639269305097e+00 -7.777119263276592864e-01 1.340380117281771755e+00 1.906942931780682082e+00"
"2.846321225161155155e+00 4.303741866934637450e+00 2.785214837732416182e+00 1.086064947407496151e+00 3.372273130637118754e+00 3.614339249009807631e+00 -3.065910802989002981e+00 1.504777471753753648e+00 3.021595886062701908e+00 6.966291811621963426e+00 -1.234076334032888855e+00 1.441370305405673680e+00 1.368716379690362306e+00"
"2.883980119529844011e+00 4.179898107287878695e+00 3.129456130919885837e+00 1.305084295341662148e+00 3.352302323830298914e+00 3.997263178028007236e+00 -2.863160009826756447e+00 1.855279654939513856e+00 2.973353382530541378e+00 6.830700270818853781e+00 -1.288591753495303305e+00 1.404700057975657668e+00 1.585695549611175981e+00"
